Company,Orig,Review,Cocao,Location,Rating,Type,BroadOrig
Nova Monda,"Punta Galera, cacao Nacional, gold label",2012,80%,Nicaragua,3.25,Forastero (Nacional),Ecuador
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",2007,72%,Belgium,3.75,Forastero (Nacional),Ecuador
Pump Street Bakery,Guantupi River,2014,75%,U.K.,3,Forastero (Nacional),Ecuador
Pump Street Bakery,Guantupi River,2014,85%,U.K.,2.75,Forastero (Nacional),Ecuador
Ritual,"Maranon, Cajamarca",2013,75%,U.S.A.,3,Forastero (Nacional),Peru
Salgado,Esmeraldas,2008,70%,Argentina,3.5,Forastero (Nacional),Ecuador
Santander (Compania Nacional),Colombian 2008,2009,75%,Colombia,2.75,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian w/ nibs,2009,70%,Colombia,3,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Semi Dark,2006,53%,Colombia,2,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian,2006,65%,Colombia,3,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Dark,2006,70%,Colombia,4,Forastero (Nacional),Colombia
"Smooth Chocolator, The","Maranon, batch 2",2015,67%,Australia,3,Forastero (Nacional),Peru
Solkiki,"Maranon, Fortunato No. 4",2016,68%,U.K.,2.75,Forastero (Nacional),Peru
Soma,Maranon Canyon,2014,70%,Canada,3.75,Forastero (Nacional),Peru
Soma,"Camino Verde P., Balao, Guayas",2014,80%,Canada,3.5,Forastero (Nacional),Ecuador
Starchild,"Bolivar, Arriba",2015,70%,U.S.A.,3,Forastero (Nacional),Ecuador
Szanto Tibor,"Winak, Sumaco",2015,70%,Hungary,3.75,Forastero (Nacional),Ecuador
To'ak (Ecuatoriana),Manabi,2014,81%,Ecuador,3.25,Forastero (Nacional),Ecuador
Woodblock,"Maranon, Cajamarca",2014,70%,U.S.A.,3,Forastero (Nacional),Peru
Zotter,El Oro,2012,75%,Austria,3,Forastero (Nacional),Ecuador
AMMA,"Monte Alegre, 3 diff. plantations",2010,85%,Brazil,2.75,Forastero (Parazinho),Brazil
AMMA,"Monte Alegre, 3 diff. plantations",2010,50%,Brazil,3.75,Forastero (Parazinho),Brazil
AMMA,"Monte Alegre, 3 diff. plantations",2010,75%,Brazil,3.75,Forastero (Parazinho),Brazil
AMMA,"Monte Alegre, 3 diff. plantations",2010,60%,Brazil,4,Forastero (Parazinho),Brazil
Mission,"Bahia, Fazenda Venturosa",2015,70%,Brazil,3.5,Forastero (Parazinho),Brazil
Soma,"Bahia Black, batch bra50722.1",2016,70%,Canada,3.5,Forastero (Parazinho),Brazil
Szanto Tibor,"Fazenda Sempre Firme, Bahia",2015,70%,Hungary,3.5,Forastero (Parazinho),Brazil
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",2012,70%,U.S.A.,3.5,Forastero (Parazinho),Brazil
Solstice,Bundibugyo,2014,70%,U.S.A.,3,"Forastero, Trinitario",Uganda
Rancho San Jacinto,Ecuador,2010,75%,Eucador,3,"Forastero(Arriba, CCN)",Ecuador
Potomac,Upala w/ nibs,2011,70%,U.S.A.,3.5,Matina,Costa Rica
Potomac,"Upala, Batch 18",2011,70%,U.S.A.,3,Matina,Costa Rica
Potomac,"Upala, Batch 12",2010,82%,U.S.A.,3.75,Matina,Costa Rica
Coppeneur,"Los Rios, H. Iara",2010,72%,Germany,2.5,Nacional,Ecuador
Soma,"Alto Beni, Wild Bolivian",2011,70%,Canada,3.5,Nacional,Bolivia
Ritual,"Camino Verde P., 2012, Balao, Guayas",2012,75%,U.S.A.,3.25,Nacional (Arriba),Ecuador
Rogue,"Camino Verde P., Balao, Guayas",2012,75%,U.S.A.,3.75,Nacional (Arriba),Ecuador
Zart Pralinen,UNOCACE,2016,70%,Austria,2.75,Nacional (Arriba),Ecuador
A. Morin,Chuao,2013,70%,France,4,Trinitario,Venezuela
Adi,Vanua Levu,2011,60%,Fiji,2.75,Trinitario,Fiji
Adi,"Vanua Levu, Toto-A",2011,80%,Fiji,3.25,Trinitario,Fiji
Adi,Vanua Levu,2011,88%,Fiji,3.5,Trinitario,Fiji
Adi,"Vanua Levu, Ami-Ami-CA",2011,72%,Fiji,3.5,Trinitario,Fiji
Akesson's (Pralus),"Bali (west), Sukrama Family, Melaya area",2011,75%,Switzerland,3.75,Trinitario,Indonesia
Alain Ducasse,Trinite,2014,65%,France,2.75,Trinitario,Trinidad
Alain Ducasse,Vietnam,2014,75%,France,2.75,Trinitario,Vietnam
Alain Ducasse,Madagascar,2014,75%,France,3,Trinitario,Madagascar
Alain Ducasse,Chuao,2013,75%,France,2.5,Trinitario,Venezuela
Alexandre,Tien Giang,2017,70%,Netherlands,3.5,Trinitario,Vietnam
Altus aka Cao Artisan,Conacado,2013,60%,U.S.A.,3,Trinitario,Dominican Republic
Amano,Chuao,2010,70%,U.S.A.,3,Trinitario,Venezuela
Amano,Madagascar,2007,70%,U.S.A.,3.5,Trinitario,Madagascar
Amazona,"Bellavista Gran Pajeten, San Martin",2013,73%,Peru,3.5,Trinitario,Peru
Ambrosia,Belize,2015,64%,Canada,3,Trinitario,Belize
Ambrosia,Madagascar,2015,66%,Canada,3.25,Trinitario,Madagascar
Amedei,Chuao,2007,70%,Italy,5,Trinitario,Venezuela
Amedei,Ecuador,2007,70%,Italy,3,Trinitario,Ecuador
Amedei,Jamaica,2007,70%,Italy,3,Trinitario,Jamaica
Amedei,Grenada,2007,70%,Italy,3.5,Trinitario,Grenada
Amedei,Trinidad,2007,70%,Italy,3.5,Trinitario,Trinidad
Ara,Madagascar,2014,75%,France,3,Trinitario,Madagascar
Arete,San Juan,2016,70%,U.S.A.,3.5,Trinitario,Trinidad
Arete,Tien Giang,2016,73%,U.S.A.,3.5,Trinitario,Vietnam
Arete,Maya Mountain,2015,70%,U.S.A.,3.75,Trinitario,Belize
Artisan du Chocolat,"Trinidad, Heritage, Limited ed.",2013,72%,U.K.,3.25,Trinitario,Trinidad
Artisan du Chocolat,Jamaica,2010,72%,U.K.,3.75,Trinitario,Jamaica
Artisan du Chocolat,Ba Ria Vung Tau Province,2010,72%,U.K.,3.25,Trinitario,Vietnam
Artisan du Chocolat,Java,2009,72%,U.K.,2.75,Trinitario,Indonesia
Artisan du Chocolat,Dominican Republic,2009,72%,U.K.,3.25,Trinitario,Dominican Republic
Artisan du Chocolat (Casa Luker),"Orinoqua Region, Arauca",2013,72%,U.K.,2.75,Trinitario,Colombia
Askinosie,Mababa,2016,68%,U.S.A.,3.75,Trinitario,Tanzania
Askinosie,"Tenende, Uwate",2011,72%,U.S.A.,3.75,Trinitario,Tanzania
Askinosie,Cortes,2011,70%,U.S.A.,3.75,Trinitario,Honduras
Askinosie,Davao,2009,77%,U.S.A.,3.75,Trinitario,Philippines
Askinosie,Xoconusco,2007,75%,U.S.A.,2.5,Trinitario,Mexico
Bahen & Co.,Sambirano,2012,70%,Australia,3,Trinitario,Madagascar
Bar Au Chocolat,Sambirano,2012,70%,U.S.A.,3.75,Trinitario,Madagascar
Belyzium,"Belize south, low fermentation",2016,83%,Germany,2.75,Trinitario,Belize
Belyzium,Belize south,2016,78%,Germany,3,Trinitario,Belize
Belyzium,Belize south,2016,83%,Germany,3.5,Trinitario,Belize
Benoit Nihant,Baracoa,2013,74%,Belgium,3.5,Trinitario,Cuba
Benoit Nihant,Rio Peripa H.,2013,73%,Belgium,4,Trinitario,Ecuador
Benoit Nihant,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",2011,72%,Belgium,4,Trinitario,Indonesia
Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",2011,72%,Belgium,3.75,Trinitario,Madagascar
Beschle (Felchlin),Madagascar,2011,64%,Switzerland,3,Trinitario,Madagascar
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",2010,70%,Switzerland,3.25,Trinitario,Venezuela
Bisou,Belize,2015,86%,U.S.A.,3.25,Trinitario,Belize
Bittersweet Origins,"Sambirano, 2009",2010,70%,U.S.A.,3,Trinitario,Madagascar
Bittersweet Origins,Sambirano,2009,75%,U.S.A.,3.25,Trinitario,Madagascar
Bittersweet Origins,Sambirano,2009,65%,U.S.A.,3.5,Trinitario,Madagascar
Bittersweet Origins,Sambirano,2008,71%,U.S.A.,3,Trinitario,Madagascar
Black Mountain,Carenero Superior,2008,70%,U.S.A.,2.75,Trinitario,Venezuela
Black River (A. Morin),Blue Mountain Region,2014,70%,U.K.,2.75,Trinitario,Jamaica
Blue Bandana,"Akesson's E., Sambirano V.",2016,82%,U.S.A.,3.5,Trinitario,Madagascar
Blue Bandana,Madagascar,2012,70%,U.S.A.,3.75,Trinitario,Madagascar
Bonnat,Cuba,2011,75%,France,3.5,Trinitario,Cuba
Bonnat,Jamaique,2011,75%,France,3.25,Trinitario,Jamaica
Bonnat,Trinite,2006,75%,France,3.75,Trinitario,Carribean
Bonnat,Madagascar,2006,75%,France,4,Trinitario,Madagascar
Bonnat,Chuao,2006,75%,France,4,Trinitario,Venezuela
Bowler Man,Maya Mountain,2014,70%,U.S.A.,2.75,Trinitario,Belize
Brasstown aka It's Chocolate,Maya Mountain,2014,70%,U.S.A.,3.75,Trinitario,Belize
Brasstown aka It's Chocolate,Chuao,2014,70%,U.S.A.,4,Trinitario,Venezuela
Brasstown aka It's Chocolate,Cooproagro,2013,72%,U.S.A.,3,Trinitario,Dominican Republic
Brasstown aka It's Chocolate,"Chuao, Mantuano blend",2013,85%,U.S.A.,3.5,Trinitario,Venezuela
Brazen,Maya Mountain,2015,80%,U.S.A.,3.25,Trinitario,Belize
Breeze Mill,Jamaica,2013,70%,U.S.A.,3,Trinitario,Jamaica
Bright,Somia Plantation,2014,72%,Australia,3,Trinitario,Madagascar
Bright,Gran Couva,2014,68%,Australia,2.75,Trinitario,Trinidad
Burnt Fork Bend,Trinidad,2014,72%,U.S.A.,3.25,Trinitario,Trinidad
Burnt Fork Bend,Belize,2014,72%,U.S.A.,3.25,Trinitario,Belize
Cacao de Origen,Chuao,2015,77%,Venezuela,3.5,Trinitario,Venezuela
Cacao de Origen,Rio Caribe,2015,75%,Venezuela,3.25,Trinitario,Venezuela
Cacao de Origen,"Chuao, Aragua region",2014,75%,Venezuela,3.5,Trinitario,Venezuela
Cacao de Origen,"Chuao, Aragua region",2014,70%,Venezuela,3.75,Trinitario,Venezuela
Cacao Market,"Jutiapa, lot 050916D",2016,70%,U.S.A.,3.5,Trinitario,Honduras
Cacao Sampaka,Madagascar,2010,71%,Spain,3.5,Trinitario,Madagascar
Cacao Sampaka,Grenada,2010,71%,Spain,3.25,Trinitario,Grenada
Cacao Store,Madagascar,2015,70%,Japan,3,Trinitario,Madagascar
Cacao Store,Vietnam,2015,70%,Japan,3.5,Trinitario,Vietnam
Callebaut,Grenade,2008,60%,Belgium,2.75,Trinitario,Grenada
C-Amaro,Trinidad,2011,70%,Italy,2.5,Trinitario,Trinidad
Cao,Brazil,2016,70%,U.S.A.,3.25,Trinitario,Brazil
Captain Pembleton,"Saidor Estate, Madang P.",2014,70%,New Zealand,3.5,Trinitario,Papua New Guinea
Carlotta Chocolat,Arauca,2016,65%,Colombia,3,Trinitario,Colombia
Carlotta Chocolat,Tumaco,2016,65%,Colombia,3.25,Trinitario,Colombia
Carlotta Chocolat,Cordoba,2016,65%,Colombia,3.25,Trinitario,Colombia
Carlotta Chocolat,Huila,2016,65%,Colombia,3.5,Trinitario,Colombia
Castronovo,"Maya Mtn, Batch 454, Heirloom",2016,72%,U.S.A.,4,Trinitario,Belize
Castronovo,"the lost city, gracias a dias, batch 362",2015,72%,U.S.A.,3.5,Trinitario,Honduras
Castronovo,Elvesia P.,2014,70%,U.S.A.,2.75,Trinitario,Dominican Republic
Castronovo,Bolivia,2013,70%,U.S.A.,3,Trinitario,Bolivia
Castronovo,Conacado,2013,73%,U.S.A.,3.5,Trinitario,Dominican Republic
Castronovo,Nicaragua,2013,72%,U.S.A.,3.25,Trinitario,Nicaragua
Choco Del Sol,Maya Mountain w/ nibs,2014,75%,Germany,3,Trinitario,Belize
Choco Del Sol,Maya Mountain,2014,82%,Germany,3.25,Trinitario,Belize
Choco Dong,"Mekong Delta, early 2014 Harvest",2015,70%,South Korea,2.75,Trinitario,Vietnam
Choco Dong,"Tawau, Oct. 2015 Harvest",2015,70%,South Korea,3.5,Trinitario,Malaysia
Chocola'te,Madagascar,2011,70%,U.S.A.,3.75,Trinitario,Madagascar
Chocolate Makers,Tres Hombres,2015,75%,Amsterdam,3.25,Trinitario,Dominican Republic
"Chocolate Tree, The",Carenero Superior,2015,80%,Scotland,3.75,Trinitario,Venezuela
Chocovic,Sambirano,2010,71%,Spain,3.5,Trinitario,Madagascar
Chocovic,Guyave,2007,71%,Spain,2.5,Trinitario,Grenada
Chocovivo,Tabasco,2015,65%,U.S.A.,2.5,Trinitario,Mexico
Chocovivo,Tabasco,2015,75%,U.S.A.,2.5,Trinitario,Mexico
Chuao Chocolatier (Pralus),Chuao,2010,77%,U.S.A.,2.75,Trinitario,Venezuela
Coleman & Davis,Sambirano,2015,75%,U.S.A.,3,Trinitario,Madagascar
Compania de Chocolate (Salgado),Carenero Superior,2008,80%,Argentina,2.75,Trinitario,Venezuela
Confluence,"Tien Giang, 2015, batch 10-2-16",2016,78%,U.S.A.,2.75,Trinitario,Vietnam
Coppeneur,Madagascar,2012,70%,Germany,3.5,Trinitario,Madagascar
Coppeneur,Grenada,2010,72%,Germany,3.25,Trinitario,Grenada
Coppeneur,Chuao,2010,70%,Germany,3,Trinitario,Venezuela
Coppeneur,Trinidad,2010,72%,Germany,3,Trinitario,Trinidad
Coppeneur,Jamaica,2010,72%,Germany,3.25,Trinitario,Jamaica
Coppeneur,"Sambirano, Menava P.",2007,72%,Germany,3,Trinitario,Madagascar
Cravve,"Vanuatu, batch 2410",2014,83%,Australia,2.75,Trinitario,Vanuatu
Cravve,"Bahia, batch a1213",2012,65%,Australia,3.25,Trinitario,Brazil
Cravve,"Namau Village, N. Taileva P., batch a2812",2012,67%,Australia,3.25,Trinitario,Fiji
Cravve,Vanuatu,2012,64%,Australia,3.25,Trinitario,Vanuatu
Damson,Robson Estate,2015,70%,U.K.,3,Trinitario,Trinidad
Dandelion,"Maya Mtn., Break Bar- Snark",2015,70%,U.S.A.,3,Trinitario,Belize
Dandelion,Maya Mountain,2014,70%,U.S.A.,3.5,Trinitario,Belize
Dandelion,Madagascar,2011,70%,U.S.A.,3.25,Trinitario,Madagascar
Danta,Chuao,2012,75%,Guatemala,3,Trinitario,Venezuela
Danta,Sambirano,2012,70%,Guatemala,3.75,Trinitario,Madagascar
DAR,Vietnam,2016,72%,U.S.A.,3,Trinitario,Vietnam
Dark Forest,Madagascar,2015,70%,U.S.A.,3,Trinitario,Madagascar
Dean and Deluca (Belcolade),Madagascar,2007,66%,U.S.A.,2.5,Trinitario,Madagascar
DeVries,Costa Rica,2007,77%,U.S.A.,3.5,Trinitario,Costa Rica
Dick Taylor,Tien Giang,2016,78%,U.S.A.,3.5,Trinitario,Vietnam
Dick Taylor,Belize,2012,72%,U.S.A.,2.75,Trinitario,Belize
Dick Taylor,Sambirano,2011,80%,U.S.A.,2.75,Trinitario,Madagascar
Dick Taylor,Sambirano,2011,72%,U.S.A.,3,Trinitario,Madagascar
Doble & Bignall,"Puerto Cabello, Mantuano",2014,72%,U.K.,3.25,Trinitario,Venezuela
Domori,"Chuao, Hacienda San Jose",2010,70%,Italy,3,Trinitario,Venezuela
Domori,"Carupano, H. San Jose",2008,70%,Italy,3,Trinitario,Venezuela
Domori,Granella,2007,60%,Italy,3.25,Trinitario,Venezuela
Domori,Madagascar,2007,70%,Italy,3.5,Trinitario,Madagascar
Domori,Sur del Lago Classificado,2006,70%,Italy,3,Trinitario,Venezuela
Domori,Apurimac,2006,70%,Italy,3.25,Trinitario,Peru
Domori,Carenero Superior,2006,70%,Italy,3.5,Trinitario,Venezuela
Dormouse,Non Pariel Estate,2016,75%,U.K.,2.75,Trinitario,Grenada
Dormouse,"Rio Caribe, Batch 7",2015,70%,U.K.,2.5,Trinitario,Venezuela
Durand,Madagascar,2012,82%,France,2.75,Trinitario,Madagascar
Durci,"Rio Caribe, Tepui Treasure",2015,70%,U.S.A.,3.5,Trinitario,Venezuela
Durci,"Carenero, Empyrean Sabor",2015,70%,U.S.A.,3.25,Trinitario,Venezuela
East Van Roasters,Madagascar,2014,70%,Canada,3.5,Trinitario,Madagascar
El Rey,"Rio Caribe, Cariaco",2009,60.50%,Venezuela,2.75,Trinitario,Venezuela
El Rey,"Rio Caribe, Macuro",2009,70%,Venezuela,3,Trinitario,Venezuela
Erithaj (A. Morin),Ben Tre,2014,70%,France,3.25,Trinitario,Vietnam
Erithaj (A. Morin),Ham Luong,2014,80%,France,3,Trinitario,Vietnam
Erithaj (A. Morin),Ba Lai,2014,74%,France,3.25,Trinitario,Vietnam
Escazu,Rio Caribe,2012,70%,U.S.A.,2.75,Trinitario,Venezuela
Ethel's Artisan (Mars),Trinidad,2011,55%,U.S.A.,2.5,Trinitario,Trinidad
Ethereal,Belize,2014,80%,U.S.A.,3,Trinitario,Belize
Feitoria Cacao,Maya Mountain,2016,76%,Portugal,2.75,Trinitario,Belize
Felchlin,Grenada,2010,58%,Switzerland,3.5,Trinitario,Grenada
Fossa,"Kokoa Kamili Coop, Kilombero",2016,67%,Singapore,3.75,Trinitario,Tanzania
Frederic Blondeel,Vietnam,2015,80%,Belgium,3,Trinitario,Vietnam
Frederic Blondeel,Madagascar,2014,65%,Belgium,3.5,Trinitario,Madagascar
Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",2013,70%,U.S.A.,4,Trinitario,Peru
Fresco,"Sambirano Valley, #216, MR, LC",2012,74%,U.S.A.,4,Trinitario,Madagascar
Fresco,"Markham Valley, #220, MR, MC",2012,69%,U.S.A.,4,Trinitario,Papua New Guinea
Fresco,"Markham Valley, #222, LR, 0C",2012,69%,U.S.A.,3,Trinitario,Papua New Guinea
Fresco,"Jamaica, #209, DR, SC",2011,70%,U.S.A.,3.25,Trinitario,Jamaica
Fresco,"Jamaica, #210, DR, MC",2011,70%,U.S.A.,3.5,Trinitario,Jamaica
Fresco,"Sambirano Valley, #214, LR, MC",2011,74%,U.S.A.,2.75,Trinitario,Madagascar
Fresco,"Sambirano Valley, #215, MR, MC",2011,74%,U.S.A.,3,Trinitario,Madagascar
Fresco,"Chuao, #218, MR, MC",2011,76%,U.S.A.,3.25,Trinitario,Venezuela
Fresco,"Chuao, #217, DR, MC",2011,70%,U.S.A.,4,Trinitario,Venezuela
Fresco,"Jamaica, #204, DR, SC",2009,80%,U.S.A.,2.75,Trinitario,Jamaica
Fresco,"Jamaica, #206, DR, LC",2009,70%,U.S.A.,3,Trinitario,Jamaica
Fresco,"Jamaica, #205, DR, MC",2009,70%,U.S.A.,3.25,Trinitario,Jamaica
Fruition,Gran Couva,2014,70%,U.S.A.,3.75,Trinitario,Trinidad
Fruition,Signature Blend,2011,66%,U.S.A.,3.25,Trinitario,Costa Rica
Georgia Ramon,Akesson P.,2015,65%,Germany,3.25,Trinitario,Madagascar
Georgia Ramon,Conacado Coop,2015,70%,Germany,3.5,Trinitario,Domincan Republic
Georgia Ramon,Conacado Coop,2015,80%,Germany,3.5,Trinitario,Domincan Republic
Georgia Ramon,Akesson P.,2015,75%,Germany,3.5,Trinitario,Madagascar
Grand Place,"Ben Tre, Dong Nai",2011,72%,Vietnam,3,Trinitario,Vietnam
Grenada Chocolate Co.,Grenada,2010,82%,Grenada,3.25,Trinitario,Grenada
Grenada Chocolate Co.,Grenada,2009,60%,Grenada,2.75,Trinitario,Grenada
Grenada Chocolate Co.,Grenada,2008,71%,Grenada,2.5,Trinitario,Grenada
Guittard,Jamaica,2013,65%,U.S.A.,3.25,Trinitario,Jamaica
Guittard,Trinidad,2010,65%,U.S.A.,3,Trinitario,Trinidad
Guittard,Chucuri,2006,65%,U.S.A.,3,Trinitario,Colombia
Habitual,Trinitario,2014,70%,Canada,3.5,Trinitario,Â 
Hacienda El Castillo,Don Homero- Cerecita Valley,2014,55%,Ecuador,2.75,Trinitario,Ecuador
Hacienda El Castillo,Don Homero- Cerecita Valley,2014,70%,Ecuador,3,Trinitario,Ecuador
hexx,Madagascar,2015,74%,U.S.A.,3,Trinitario,Madagascar
Hogarth,Akesson's Estate,2016,70%,New Zealand,2.75,Trinitario,Madagascar
Hogarth,Carenero Superior,2016,72%,New Zealand,2.75,Trinitario,Venezuela
Hogarth,Conacado,2016,75%,New Zealand,3.25,Trinitario,Domincan Republic
Holy Cacao,Sambirano,2015,70%,Israel,3.5,Trinitario,Madagascar
Holy Cacao,Gran Couva,2015,70%,Israel,3.5,Trinitario,Trinidad
Hotel Chocolat,"Marcial, single Cote, 2012",2013,70%,U.K.,4,Trinitario,St. Lucia
Hotel Chocolat,"Island Growers, 2012, 120hr c.",2013,100%,U.K.,1.75,Trinitario,St. Lucia
Hotel Chocolat (Coppeneur),Trinidad,2013,75%,U.K.,3,Trinitario,Trinidad
Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,2013,80%,U.K.,3.5,Trinitario,Vietnam
Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",2013,72%,U.K.,3,Trinitario,Madagascar
Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",2011,65%,U.K.,3,Trinitario,St. Lucia
Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",2011,65%,U.K.,3.25,Trinitario,St. Lucia
Hotel Chocolat (Coppeneur),Chuao,2010,70%,U.K.,2.75,Trinitario,Venezuela
Hummingbird,Lam Dong,2015,70%,Canada,3.5,Trinitario,Vietnam
Hummingbird,Momotombo,2014,70%,Canada,3,Trinitario,Nicaragua
Hummingbird,Hispaniola,2014,70%,Canada,3.75,Trinitario,Dominican Republic
Idilio (Felchlin),"Chuao, Venezuela",2013,72%,Switzerland,3.75,Trinitario,Venezuela
Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",2011,70%,Switzerland,4,Trinitario,Venezuela
Isidro,Madagascar,2014,72%,U.S.A.,3.5,Trinitario,Madagascar
Isidro,Belize,2014,72%,U.S.A.,3.25,Trinitario,Belize
Izard,"Maya Mountain, Toledo, Batch 29",2015,70%,U.S.A.,3.5,Trinitario,Belize
Jacque Torres,Trinatario Treasure,2006,71%,U.S.A.,2,Trinitario,Ghana
Jordis,Madagascar,2015,63%,Czech Republic,2.75,Trinitario,Madagascar
Just Good Chocolate,Belize,2014,70%,U.S.A.,3.5,Trinitario,Belize
Just Good Chocolate,Madagascar,2014,70%,U.S.A.,3.5,Trinitario,Madagascar
Kakao,Vanuatu,2009,65%,Germany,3.75,Trinitario,Vanuatu
Kiskadee,"La Red, Guanconjeco",2014,60%,U.S.A.,3,Trinitario,Dominican Republic
Kto,Belize,2014,72%,U.S.A.,3,Trinitario,Belize
Kto,Sambirano Valley,2014,72%,U.S.A.,3.25,Trinitario,Madagascar
Kto,Belize,2014,90%,U.S.A.,3.25,Trinitario,Belize
Kyya,Madagascar,2014,72.50%,U.S.A.,3,Trinitario,Madagascar
L.A. Burdick (Felchlin),Chuao,2012,68%,U.S.A.,3.75,Trinitario,Venezuela
L.A. Burdick (Felchlin),Grenada,2010,75%,U.S.A.,3.25,Trinitario,Grenada
L.A. Burdick (Felchlin),Madagascar,2009,64%,U.S.A.,3.5,Trinitario,Madagascar
La Maison du Chocolat (Valrhona),Grenada,2011,68%,France,3.5,Trinitario,Grenada
Laia aka Chat-Noir,"Madagascar, Batch 59/100",2015,75%,France,2.75,Trinitario,Madagascar
Laia aka Chat-Noir,"Vietnam, Batch 50/100",2015,75%,France,2.75,Trinitario,Vietnam
Laia aka Chat-Noir,"Lam Dong, Batch 153",2015,75%,France,3.75,Trinitario,Vietnam
L'Amourette,Rugoso,2016,80%,U.S.A.,3.5,Trinitario,Nicaragua
L'Amourette,Carenero Superior,2012,75%,U.S.A.,3,Trinitario,Venezuela
L'Amourette,Rio Caribe,2012,75%,U.S.A.,3,Trinitario,Venezuela
Letterpress,"San Juan Estate, Gran Couva",2015,70%,U.S.A.,3.5,Trinitario,Trinidad
Lilla,Madagascar,2016,70%,Finland,3,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,2008,67%,Madagascar,3.5,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,2008,70%,Madagascar,3.75,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,2008,63%,Madagascar,4,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,2008,75%,Madagascar,3.5,Trinitario,Madagascar
Malagasy (Chocolaterie Robert),Sambirano 2006,2007,75%,Madagascar,2.75,Trinitario,Madagascar
Malagasy (Chocolaterie Robert),Mora Mora 2006,2007,73%,Madagascar,3.5,Trinitario,Madagascar
Malagos,"Davao, Mt. Talamo foothills",2013,65%,Philippines,3.5,Trinitario,Philippines
Map Chocolate,"Ben Tre, Surprise Valley",2016,75%,U.S.A.,3.25,Trinitario,Vietnam
Map Chocolate,Ecuador,2015,70%,U.S.A.,3.5,Trinitario,Ecuador
Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",2015,70%,U.S.A.,2.75,Trinitario,Trinidad
Marou,"Tan Phu Dong Island, Heart of Darkness",2015,85%,Vietnam,3.25,Trinitario,Vietnam
Marou,Ben Tre,2015,68%,Vietnam,3.5,Trinitario,Vietnam
Marou,"Dak Lak, Batch 2451",2015,70%,Vietnam,3.75,Trinitario,Vietnam
Marou,"Tan Phu Dong, Treasure Island",2013,75%,Vietnam,3.5,Trinitario,Vietnam
Marou,Ba Ria,2012,76%,Vietnam,3.5,Trinitario,Vietnam
Marou,Dong Nai,2012,72%,Vietnam,3.5,Trinitario,Vietnam
Marou,"Tien Giang, Gao Co-op",2012,70%,Vietnam,3.5,Trinitario,Vietnam
Marou,Ben Tre,2012,78%,Vietnam,3.5,Trinitario,Vietnam
Marou,Tien Giang,2012,80%,Vietnam,3,Trinitario,Vietnam
Marou,Lam Dong,2012,74%,Vietnam,3.5,Trinitario,Vietnam
Mast Brothers,Madagascar,2012,72%,U.S.A.,2.5,Trinitario,
Mast Brothers,Chuao,2012,73%,U.S.A.,2.75,Trinitario,Venezuela
Mast Brothers,"Chuao, Med. Roast",2011,76%,U.S.A.,3,Trinitario,Venezuela
Mast Brothers,"Chuao, Dark Roast",2011,70%,U.S.A.,3,Trinitario,Venezuela
Mast Brothers,"Chuao, Light Roast",2011,81%,U.S.A.,2.75,Trinitario,Venezuela
Mast Brothers,Moho River,2011,70%,U.S.A.,3.5,Trinitario,Belize
Matale,"Malekula P., 2013",2013,72%,Australia,3.5,Trinitario,Vanuatu
Matale,"Somia, 2013",2013,68%,Australia,4,Trinitario,Madagascar
Matale,"Kulili P., 2013",2013,74%,Australia,4,Trinitario,Papua New Guinea
Matale,Blend,2013,70%,Australia,3.75,Trinitario,"PNG, Vanuatu, Mad"
Maverick,Maya Mountain,2014,70%,U.S.A.,3.25,Trinitario,Belize
Meadowlands,Belize,2014,70%,U.S.A.,3,Trinitario,Belize
Menakao (aka Cinagra),Madagascar,2012,80%,Madagascar,2.5,Trinitario,Madagascar
Menakao (aka Cinagra),Madagascar,2012,72%,Madagascar,2.5,Trinitario,Madagascar
Metiisto,Akesson Estate,2014,72%,Sweden,3.5,Trinitario,Madagascar
Metropolitan,South America,2015,70%,Amsterdam,3.5,Trinitario,South America
Michel Cluizel,"Carenero Superior, Concepcion",2007,66%,France,3.5,Trinitario,Venezuela
Michel Cluizel,Mangaro P.,2006,65%,France,4,Trinitario,Madagascar
Middlebury,Maya Mountain,2015,80%,U.S.A.,3.5,Trinitario,Belize
Middlebury,San Juan Estate,2015,70%,U.S.A.,3.5,Trinitario,Trinidad
